Sample_ID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,UMAP1,UMAP2,BioProject,Stage,Sex,Breed,Platform,Model,tissue
SAMN06209391,97.78868656158826,-44.971079871588756,30.67969579976392,35.20409865869949,-9.960956458930793,24.02397607527037,-10.363397320305628,8.409313198228181,5.00861063999974,-8.596536592346746,17.059208,14.583249,PRJNA360366,Pre-pubertal,Male,Large white,ILLUMINA,Illumina HiSeq 2000,Blood
SAMN06209397,111.24353396352255,-40.49919110665759,40.132796194677645,12.89854324244901,-5.132822769840579,13.46721760215335,2.4283895905134703,8.985531740751117,9.32647855755359,-6.8784397653215485,16.403067,14.55502,PRJNA360366,Pre-pubertal,Male,Large white,ILLUMINA,Illumina HiSeq 2000,Blood
SAMN06209405,94.76973802389793,-43.692181426963835,32.86874779041064,23.488260439864508,-9.072990558825508,16.57967826294804,-6.68537651689707,2.475571817546922,8.154116969241162,-3.7349494777578953,16.76739,14.86178,PRJNA360366,Pre-pubertal,Male,Large white,ILLUMINA,Illumina HiSeq 2000,Blood
SAMN06209410,92.49596961000732,-42.57522567834632,30.427673243198612,18.74718337699966,-9.819241063619653,15.550383123845576,-2.9655235492492698,6.594757498297725,6.190601450263372,-1.667843106854887,16.618523,14.781051,PRJNA360366,Pre-pubertal,Male,Large white,ILLUMINA,Illumina HiSeq 2000,Blood
SAMN06209414,101.83840828167561,-48.76918868307365,37.12316945066852,27.30917348672053,-13.334551563535651,20.705578924017637,-8.237842651034855,5.188085369276048,6.199448575821569,1.2721695675493123,17.335955,14.155862,PRJNA360366,Pre-pubertal,Male,Large white,ILLUMINA,Illumina HiSeq 2000,Blood
SAMN06209418,123.05222806963954,-44.844366695566166,51.504427250747895,29.65646008241032,-10.888281231940713,16.707662591124695,-7.487133996834019,1.5043381003028835,7.70767735235236,-5.415964413191242,16.797804,14.32518,PRJNA360366,Pre-pubertal,Male,Large white,ILLUMINA,Illumina HiSeq 2000,Blood
SAMN07210904,43.76401563894014,82.32286043831631,-79.98209523224648,-16.961648523332624,-51.0661861250635,7.131852113747734,9.159672256084605,8.602200223614563,2.3151202674719773,-11.963210940035788,14.850132,13.640485,PRJNA389819,Early childhood,Unknown,Landrace,ILLUMINA,Illumina HiSeq 2500,Blood
SAMN07210905,13.994901226663295,94.55880883387275,-97.56930176405517,-14.49976237755013,-46.97055963827976,12.907466781220988,-1.1685000730700648,6.284343503617685,-1.3511924906613249,-17.94540522538138,14.595641,13.2054405,PRJNA389819,Early childhood,Unknown,Landrace,ILLUMINA,Illumina HiSeq 2500,Blood
SAMN07210906,16.869756661928008,91.12676618974831,-98.81734302370764,-10.029064640433832,-54.27669646103835,11.332133522557806,0.1601259160984333,7.178210331798425,-1.1382510986228949,-14.649880320489368,14.500287,12.90418,PRJNA389819,Early childhood,Unknown,Landrace,ILLUMINA,Illumina HiSeq 2500,Blood
SAMN07210908,117.6049598226751,42.525438925750095,-15.330854241373101,7.345658880081922,-60.6463456263765,-14.82597960299601,13.924105059952296,-13.34040137595932,10.31339296492905,19.65900380112331,16.257612,15.135136,PRJNA389819,Early childhood,Unknown,Landrace,ILLUMINA,Illumina HiSeq 2500,Blood
